id,year,state,state_po,district,runoff,special,candidate_name,party,CAND_ICI,TTL_DISB,adjusted_vote_margin,candidate_votes,total_votes,NHE,pvi,percent_of_vote,vote_margin,FEC_candidate_id
2018WI5,2018,WISCONSIN,WI,5,,False,TOM PALZEWICZ,Democrat,C,260310.16,-4.16,138385,364288,-8.6,13.0,0.3799,0.2394,H8WI05165
2018WI6,2018,WISCONSIN,WI,6,,False,DAN KOHL,Democrat,C,3410842.7,0.71,144536,325065,-8.6,8.0,0.4446,0.1101,H8WI06098
2018WI6,2018,WISCONSIN,WI,6,,False,GLENN GROTHMAN,Republican,I,1853478.42,-0.49,180311,325065,-8.6,8.0,0.5547,0.1101,H4WI06048
2018WI7,2018,WISCONSIN,WI,7,,False,KEN DRIESSEN,Other,,,,4416,322840,-8.6,8.0,0.0137,0.2161,
2018WI7,2018,WISCONSIN,WI,7,,False,MARGARET ENGEBRETSON,Democrat,C,127704.88,0.82,124307,322840,-8.6,8.0,0.385,0.2161,H8WI07096
2018WI7,2018,WISCONSIN,WI,7,,False,SEAN P DUFFY,Republican,I,2837983.83,-0.38,194061,322840,-8.6,8.0,0.6011,0.2161,H0WI07051
2018WI8,2018,WISCONSIN,WI,8,,False,BEAU LIEGEOIS,Democrat,C,343473.92,1.87,119265,328774,-8.6,7.0,0.3628,0.2741,H8WI08045
2018WI8,2018,WISCONSIN,WI,8,,False,MIKE GALLAGHER,Republican,I,2101885.94,-1.33,209410,328774,-8.6,7.0,0.6369,0.2741,H6WI08155
2018WY0,2018,WYOMING,WY,0,,False,DANIEL CLYDE CUMMINGS,Other,C,485.0,,6070,201245,-8.6,25.0,0.0302,0.3382,H2WY00133
2018WY0,2018,WYOMING,WY,0,,False,GREG HUNTER,Democrat,C,47069.51,-16.06,59903,201245,-8.6,25.0,0.2977,0.3382,H8WY01062
2018WY0,2018,WYOMING,WY,0,,False,LIZ CHENEY,Republican,I,715739.91,16.74,127963,201245,-8.6,25.0,0.6359,0.3382,H6WY00159
2018WY0,2018,WYOMING,WY,0,,False,RICHARD BRUBAKER,Other,,,,6918,201245,-8.6,25.0,0.0344,0.3382,
2020AK0,2020,ALASKA,AK,0,False,False,ALYSE S GALVIN,Democrat,C,5162902.93,-5.81,159856,353165,-3.1,9.0,0.4526,0.0914,H8AK00140
2020AK0,2020,ALASKA,AK,0,False,False,DON YOUNG,Republican,I,1817836.79,5.99,192126,353165,-3.1,9.0,0.544,0.0914,H6AK00045
2020AL1,2020,ALABAMA,AL,1,False,False,JAMES AVERHART,Democrat,O,78973.24,-11.61,116949,329075,-3.1,15.0,0.3554,0.2883,H0AL01097
2020AL1,2020,ALABAMA,AL,1,False,False,JERRY CARL,Republican,O,2232543.94,12.19,211825,329075,-3.1,15.0,0.6437,0.2883,H0AL01055
2020AL2,2020,ALABAMA,AL,2,False,False,BARRY MOORE,Republican,O,836276.8,13.21,197996,303569,-3.1,16.0,0.6522,0.3054,H8AL02171
2020AL2,2020,ALABAMA,AL,2,False,False,PHYLLIS HARVEY-HALL,Democrat,O,57661.16,-12.59,105286,303569,-3.1,16.0,0.3468,0.3054,H0AL02202
2020AL3,2020,ALABAMA,AL,3,False,False,ADIA WINFREY,Democrat,C,41221.09,-12.55,104595,322234,-3.1,16.0,0.3246,0.35,H8AL03062
2020AL3,2020,ALABAMA,AL,3,False,False,MIKE ROGERS,Republican,I,1228340.4,13.25,217384,322234,-3.1,16.0,0.6746,0.35,H2AL03032
2020AL4,2020,ALABAMA,AL,4,False,False,RICK NEIGHBORS,Democrat,C,47908.58,-26.25,56237,318029,-3.1,30.0,0.1768,0.6456,H8AL04086
2020AL4,2020,ALABAMA,AL,4,False,False,ROBERT B ADERHOLT,Republican,I,1352138.08,27.55,261553,318029,-3.1,30.0,0.8224,0.6456,H6AL04098
2020AL5,2020,ALABAMA,AL,5,False,False,MO BROOKS,Republican,I,223706.66,14.9,253094,264160,-3.1,18.0,0.9581,0.0,H0AL05163
2020AL6,2020,ALABAMA,AL,6,False,False,GARY J PALMER,Republican,I,921541.75,22.9,274160,282261,-3.1,26.0,0.9713,0.0,H4AL06098
2020AL7,2020,ALABAMA,AL,7,False,False,TERRI A SEWELL,Democrat,I,1498831.85,23.1,225742,232331,-3.1,-20.0,0.9716,0.0,H0AL07086
2020AR1,2020,ARKANSAS,AR,1,False,False,"ERIC A ""RICK"" CRAWFORD",Republican,I,1095517.53,13.9,237596,237596,-3.1,17.0,1.0,0.0,H0AR01083
2020AR2,2020,ARKANSAS,AR,2,False,False,J FRENCH HILL,Republican,I,3059235.64,4.01,184093,332503,-3.1,7.0,0.5537,0.1074,H4AR02141
2020AR2,2020,ARKANSAS,AR,2,False,False,JOYCE ELLIOTT,Democrat,C,3540156.67,-3.79,148410,332503,-3.1,7.0,0.4463,0.1074,H0AR02206
2020AR3,2020,ARKANSAS,AR,3,False,False,CELESTE WILLIAMS,Democrat,C,356059.69,-15.58,106325,334262,-3.1,19.0,0.3181,0.325,H0AR03105
2020AR3,2020,ARKANSAS,AR,3,False,False,MICHAEL J KALAGIAS,Other,,,,12977,334262,-3.1,19.0,0.0388,0.325,
2020AR3,2020,ARKANSAS,AR,3,False,False,STEVE WOMACK,Republican,I,924120.94,16.22,214960,334262,-3.1,19.0,0.6431,0.325,H0AR03055
2020AR4,2020,ARKANSAS,AR,4,False,False,BRUCE WESTERMAN,Republican,I,1123311.93,14.32,191617,275035,-3.1,17.0,0.6967,0.4213,H4AR04048
2020AR4,2020,ARKANSAS,AR,4,False,False,FRANK GILBERT,Other,,,,7668,275035,-3.1,17.0,0.0279,0.4213,
2020AR4,2020,ARKANSAS,AR,4,False,False,WILLIAM H HANSON,Democrat,C,111682.66,-13.48,75750,275035,-3.1,17.0,0.2754,0.4213,H0AR04087
2020AZ1,2020,ARIZONA,AZ,1,False,False,TIFFANY SHEDD,Republican,C,1655234.73,-1.07,176709,365178,-3.1,2.0,0.4839,0.0322,H8AZ01237
2020AZ1,2020,ARIZONA,AZ,1,False,False,TOM O'HALLERAN,Democrat,I,3359686.85,1.13,188469,365178,-3.1,2.0,0.5161,0.0322,H6AZ01199
2020AZ2,2020,ARIZONA,AZ,2,False,False,ANN KIRKPATRICK,Democrat,I,1433662.33,2.2,209945,381054,-3.1,1.0,0.551,0.1023,H8AZ01104
2020AZ2,2020,ARIZONA,AZ,2,False,False,BRANDON MARTIN,Republican,O,387527.04,-2.0,170975,381054,-3.1,1.0,0.4487,0.1023,H8AZ02201
2020AZ2,2020,ARIZONA,AZ,2,False,False,BRANDON SCHLASS,Other,,,,35,381054,-3.1,1.0,0.0001,0.1023,
2020AZ2,2020,ARIZONA,AZ,2,False,False,IMAN BAH,Other,,,,99,381054,-3.1,1.0,0.0003,0.1023,
2020AZ3,2020,ARIZONA,AZ,3,False,False,DANIEL WOOD,Republican,C,42480.94,-15.81,95594,269837,-3.1,-13.0,0.3543,0.2914,H0AZ03461
2020AZ3,2020,ARIZONA,AZ,3,False,False,RAUL M GRIJALVA,Democrat,I,691287.6,16.39,174243,269837,-3.1,-13.0,0.6457,0.2914,H2AZ07070
2020AZ4,2020,ARIZONA,AZ,4,False,False,ANA PEREZ GISSY,Other,,,,39,398623,-3.1,21.0,0.0001,0.3951,
2020AZ4,2020,ARIZONA,AZ,4,False,False,BRETT BRENNAN,Other,,,,67,398623,-3.1,21.0,0.0002,0.3951,
2020AZ4,2020,ARIZONA,AZ,4,False,False,DELINA DISANTO,Democrat,C,79757.81,-17.5,120484,398623,-3.1,21.0,0.3023,0.3951,H8AZ04165
2020AZ4,2020,ARIZONA,AZ,4,False,False,DON OVERHOLSER,Other,,,,5,398623,-3.1,21.0,0.0,0.3951,
2020AZ4,2020,ARIZONA,AZ,4,False,False,EMILY ROBINSON,Other,,,,7,398623,-3.1,21.0,0.0,0.3951,
2020AZ4,2020,ARIZONA,AZ,4,False,False,MIKO JONES,Other,,,,19,398623,-3.1,21.0,0.0,0.3951,
2020AZ4,2020,ARIZONA,AZ,4,False,False,PAUL A GOSAR,Republican,I,759239.4,18.3,278002,398623,-3.1,21.0,0.6974,0.3951,H0AZ01259
2020AZ5,2020,ARIZONA,AZ,5,False,False,ANDY BIGGS,Republican,I,1338431.77,12.08,262414,445657,-3.1,15.0,0.5888,0.1778,H6AZ05083
2020AZ5,2020,ARIZONA,AZ,5,False,False,JOAN GREENE,Democrat,C,225188.62,-11.72,183171,445657,-3.1,15.0,0.411,0.1778,H8AZ05154
2020AZ5,2020,ARIZONA,AZ,5,False,False,KAREN STEPHENS,Other,,,,72,445657,-3.1,15.0,0.0002,0.1778,
2020AZ6,2020,ARIZONA,AZ,6,False,False,DAVID SCHWEIKERT,Republican,I,2283320.82,5.94,217783,417427,-3.1,9.0,0.5217,0.0434,H4AZ06045
2020AZ6,2020,ARIZONA,AZ,6,False,False,HIRAL TIPIRNENI,Democrat,C,6413897.02,-5.86,199644,417427,-3.1,9.0,0.4783,0.0434,H8AZ08083
2020AZ7,2020,ARIZONA,AZ,7,False,False,J TRAVIS KIRKHAM,Other,,,,3,215732,-3.1,-23.0,0.0,0.5341,
2020AZ7,2020,ARIZONA,AZ,7,False,False,JOSHUA BARNETT,Republican,C,17882.67,-25.57,50226,215732,-3.1,-23.0,0.2328,0.5341,H0AZ07082
2020AZ7,2020,ARIZONA,AZ,7,False,False,ROXANNE RODRIGUEZ,Other,,,,51,215732,-3.1,-23.0,0.0002,0.5341,
2020AZ7,2020,ARIZONA,AZ,7,False,False,RUBEN GALLEGO,Democrat,I,1668669.29,26.63,165452,215732,-3.1,-23.0,0.7669,0.5341,H4AZ07043
2020AZ8,2020,ARIZONA,AZ,8,False,False,DEBBIE LESKO,Republican,I,996781.94,10.09,251633,422467,-3.1,13.0,0.5956,0.1913,H8AZ08158
2020AZ8,2020,ARIZONA,AZ,8,False,False,MICHAEL MUSCATO,Democrat,C,399329.13,-9.71,170816,422467,-3.1,13.0,0.4043,0.1913,H0AZ08072
2020AZ8,2020,ARIZONA,AZ,8,False,False,TALIBAN HENDRIX,Other,,,,18,422467,-3.1,13.0,0.0,0.1913,
2020AZ9,2020,ARIZONA,AZ,9,False,False,DAVE GILES,Republican,C,129934.54,-6.87,135180,352274,-3.1,-4.0,0.3837,0.2326,H6AZ09010
2020AZ9,2020,ARIZONA,AZ,9,False,False,GREG STANTON,Democrat,I,1019971.13,7.33,217094,352274,-3.1,-4.0,0.6163,0.2326,H8AZ09040
2020CA1,2020,CALIFORNIA,CA,1,False,False,AUDREY DENNEY,Democrat,C,2475446.47,-7.76,154073,358263,-3.1,11.0,0.4301,0.1398,H8CA01257
2020CA1,2020,CALIFORNIA,CA,1,False,False,DOUG LAMALFA,Republican,I,1179453.85,8.04,204190,358263,-3.1,11.0,0.5699,0.1398,H2CA02142
2020CA10,2020,CALIFORNIA,CA,10,False,False,JOSH HARDER,Democrat,I,4091139.47,3.2,166865,302494,-3.1,0.0,0.5516,0.1032,H8CA10126
2020CA10,2020,CALIFORNIA,CA,10,False,False,TED HOWZE,Republican,C,1878228.79,-3.0,135629,302494,-3.1,0.0,0.4484,0.1032,H8CA10209
2020CA11,2020,CALIFORNIA,CA,11,False,False,MARK DESAULNIER,Democrat,I,442546.73,24.56,271063,371356,-3.1,-21.0,0.7299,0.4598,H0CA10073
2020CA11,2020,CALIFORNIA,CA,11,False,False,NISHA SHARMA,Republican,O,182994.64,-23.64,100293,371356,-3.1,-21.0,0.2701,0.4598,H0CA15262
2020CA12,2020,CALIFORNIA,CA,12,False,False,NANCY PELOSI,Democrat,I,22681809.86,40.65,281776,362950,-3.1,-37.0,0.7763,0.5526,H8CA05035
2020CA12,2020,CALIFORNIA,CA,12,False,False,SHAHID BUTTAR,Democrat,C,1678374.54,40.65,81174,362950,-3.1,-37.0,0.2237,0.5526,H8CA12262
2020CA13,2020,CALIFORNIA,CA,13,False,False,BARBARA LEE,Democrat,I,1810132.05,43.91,327863,362818,-3.1,-40.0,0.9037,0.8074,H8CA09060
2020CA13,2020,CALIFORNIA,CA,13,False,False,NIKKA PITERMAN,Republican,C,9943.82,-42.29,34955,362818,-3.1,-40.0,0.0963,0.8074,H0CA13127
2020CA14,2020,CALIFORNIA,CA,14,False,False,JACKIE SPEIER,Democrat,I,920752.1,30.69,278300,351005,-3.1,-27.0,0.7929,0.5858,H8CA12171
2020CA14,2020,CALIFORNIA,CA,14,False,False,RAN S PETEL,Republican,,,-29.51,72705,351005,-3.1,-27.0,0.2071,0.5858,
2020CA15,2020,CALIFORNIA,CA,15,False,False,ALISON HAYDEN,Republican,O,8357.65,-22.68,99710,342701,-3.1,-20.0,0.291,0.418,H0CA15247
2020CA15,2020,CALIFORNIA,CA,15,False,False,ERIC SWALWELL,Democrat,I,4113000.86,23.52,242991,342701,-3.1,-20.0,0.709,0.418,H2CA15094
2020CA16,2020,CALIFORNIA,CA,16,False,False,JIM COSTA,Democrat,I,1846494.42,12.29,128690,216729,-3.1,-9.0,0.5938,0.1876,H4CA20082
2020CA16,2020,CALIFORNIA,CA,16,False,False,KEVIN COOKINGHAM,Republican,C,270292.35,-11.91,88039,216729,-3.1,-9.0,0.4062,0.1876,H0CA16120
2020CA17,2020,CALIFORNIA,CA,17,False,False,RITESH TANDON,Republican,C,178014.57,-27.67,85199,297336,-3.1,-25.0,0.2865,0.427,H0CA17193
2020CA17,2020,CALIFORNIA,CA,17,False,False,RO KHANNA,Democrat,I,2535202.22,28.53,212137,297336,-3.1,-25.0,0.7135,0.427,H4CA12055
2020CA18,2020,CALIFORNIA,CA,18,False,False,ANNA G ESHOO,Democrat,I,2078651.76,26.36,217388,344139,-3.1,-23.0,0.6317,0.2634,H8CA12098
2020CA18,2020,CALIFORNIA,CA,18,False,False,RISHI KUMAR,Democrat,C,698530.46,26.36,126751,344139,-3.1,-23.0,0.3683,0.2634,H0CA18068
2020CA19,2020,CALIFORNIA,CA,19,False,False,JUSTIN JAMES AGUILERA,Republican,C,11542.18,-26.67,88642,313027,-3.1,-24.0,0.2832,0.4336,H8CA19051
2020CA19,2020,CALIFORNIA,CA,19,False,False,ZOE LOFGREN,Democrat,I,1771845.87,27.53,224385,313027,-3.1,-24.0,0.7168,0.4336,H4CA16049
2020CA2,2020,CALIFORNIA,CA,2,False,False,DALE K MENSING,Republican,C,2235.73,-24.59,94320,388755,-3.1,-22.0,0.2426,0.5148,H4CA02098
2020CA2,2020,CALIFORNIA,CA,2,False,False,JARED HUFFMAN,Democrat,I,821812.64,25.61,294435,388755,-3.1,-22.0,0.7574,0.5148,H2CA06259
2020CA20,2020,CALIFORNIA,CA,20,False,False,JEFF GORMAN,Republican,C,65047.32,-25.56,71658,308554,-3.1,-23.0,0.2322,0.5356,H0CA20122
2020CA20,2020,CALIFORNIA,CA,20,False,False,JIMMY PANETTA,Democrat,I,1596716.42,26.64,236896,308554,-3.1,-23.0,0.7678,0.5356,H6CA20152
2020CA21,2020,CALIFORNIA,CA,21,False,False,DAVID G VALADAO,Republican,C,4018834.44,-8.09,85928,170334,-3.1,-5.0,0.5045,0.009,H2CA20094
2020CA21,2020,CALIFORNIA,CA,21,False,False,TJ COX,Democrat,,,8.11,84406,170334,-3.1,-5.0,0.4955,0.009,
2020CA22,2020,CALIFORNIA,CA,22,False,False,DEVIN NUNES,Republican,I,20201844.61,4.98,170888,315139,-3.1,8.0,0.5423,0.0846,H8CA20059
2020CA22,2020,CALIFORNIA,CA,22,False,False,PHIL ARBALLO,Democrat,C,5146107.01,-4.82,144251,315139,-3.1,8.0,0.4577,0.0846,H0CA22102
2020CA23,2020,CALIFORNIA,CA,23,False,False,KEVIN MCCARTHY,Republican,I,25148569.55,11.14,190222,306118,-3.1,14.0,0.6214,0.2428,H6CA22125
2020CA23,2020,CALIFORNIA,CA,23,False,False,KIM MANGONE,Democrat,C,1683148.6,-10.66,115896,306118,-3.1,14.0,0.3786,0.2428,H0CA23167
2020CA24,2020,CALIFORNIA,CA,24,False,False,ANDY CALDWELL,Republican,C,1288902.84,-9.93,149781,362345,-3.1,-7.0,0.4134,0.1732,H0CA24157
2020CA24,2020,CALIFORNIA,CA,24,False,False,SALUD O CARBAJAL,Democrat,I,1490230.52,10.27,212564,362345,-3.1,-7.0,0.5866,0.1732,H6CA24303
2020CA25,2020,CALIFORNIA,CA,25,False,False,CHRISTY SMITH,Democrat,C,5943381.18,6.1,169305,338943,-3.1,-3.0,0.4995,0.001,H0CA25154
2020CA25,2020,CALIFORNIA,CA,25,False,False,MIKE GARCIA,Republican,I,9762756.03,-6.1,169638,338943,-3.1,-3.0,0.5005,0.001,H0CA25105
2020CA26,2020,CALIFORNIA,CA,26,False,False,JULIA BROWNLEY,Democrat,I,1351678.67,10.31,208856,344733,-3.1,-7.0,0.6058,0.2116,H2CA00120
2020CA26,2020,CALIFORNIA,CA,26,False,False,RONDA BALDWIN-KENNEDY,Republican,C,134605.11,-9.89,135877,344733,-3.1,-7.0,0.3942,0.2116,H0CA26145
2020CA27,2020,CALIFORNIA,CA,27,False,False,JOHNNY J NALBANDIAN,Republican,C,39170.47,-18.7,95907,317318,-3.1,-16.0,0.3022,0.3956,H0CA27127
2020CA27,2020,CALIFORNIA,CA,27,False,False,JUDY CHU,Democrat,I,963130.08,19.5,221411,317318,-3.1,-16.0,0.6978,0.3956,H0CA32101
2020CA28,2020,CALIFORNIA,CA,28,False,False,ADAM B SCHIFF,Democrat,I,10404171.36,26.55,244271,336199,-3.1,-23.0,0.7266,0.4532,H0CA27085
2020CA28,2020,CALIFORNIA,CA,28,False,False,ERIC EARLY,Republican,C,3839474.24,-25.65,91928,336199,-3.1,-23.0,0.2734,0.4532,H0CA28182
2020CA29,2020,CALIFORNIA,CA,29,False,False,ANGELICA MARIA DUENAS,Democrat,C,76627.11,32.23,91524,210944,-3.1,-29.0,0.4339,0.1322,H8CA29100
2020CA29,2020,CALIFORNIA,CA,29,False,False,TONY CARDENAS,Democrat,I,1219560.98,32.23,119420,210944,-3.1,-29.0,0.5661,0.1322,H2CA28113
2020CA3,2020,CALIFORNIA,CA,3,False,False,JOHN GARAMENDI,Democrat,I,717060.34,8.19,176043,321988,-3.1,-5.0,0.5467,0.0934,H0CA10149
2020CA3,2020,CALIFORNIA,CA,3,False,False,TAMIKA HAMILTON,Republican,C,384583.7,-8.01,145945,321988,-3.1,-5.0,0.4533,0.0934,H0CA03128
2020CA30,2020,CALIFORNIA,CA,30,False,False,BRAD SHERMAN,Democrat,I,1112586.37,21.49,240038,345464,-3.1,-18.0,0.6948,0.3896,H6CA24113
2020CA30,2020,CALIFORNIA,CA,30,False,False,MARK S REED,Republican,,,-20.71,105426,345464,-3.1,-18.0,0.3052,0.3896,
2020CA31,2020,CALIFORNIA,CA,31,False,False,AGNES GIBBONEY,Republican,C,130107.43,-10.87,110735,286050,-3.1,-8.0,0.3871,0.2258,H0CA31129
2020CA31,2020,CALIFORNIA,CA,31,False,False,PETE AGUILAR,Democrat,I,1915174.22,11.33,175315,286050,-3.1,-8.0,0.6129,0.2258,H2CA31125
2020CA32,2020,CALIFORNIA,CA,32,False,False,GRACE F NAPOLITANO,Democrat,I,256046.86,20.43,172942,259760,-3.1,-17.0,0.6658,0.3316,H8CA34068
2020CA32,2020,CALIFORNIA,CA,32,False,False,JOSHUA M SCOTT,Republican,C,14247.84,-19.77,86818,259760,-3.1,-17.0,0.3342,0.3316,H8CA32088
2020CA33,2020,CALIFORNIA,CA,33,False,False,JAMES P BRADLEY,Republican,C,100974.8,-18.75,123334,380428,-3.1,-16.0,0.3242,0.3516,H0CA48156
2020CA33,2020,CALIFORNIA,CA,33,False,False,TED LIEU,Democrat,I,1601806.11,19.45,257094,380428,-3.1,-16.0,0.6758,0.3516,H4CA33119
2020CA34,2020,CALIFORNIA,CA,34,False,False,DAVID KIM,Democrat,C,186898.66,38.16,96554,205346,-3.1,-35.0,0.4702,0.0596,H0CA34131
2020CA34,2020,CALIFORNIA,CA,34,False,False,JIMMY GOMEZ,Democrat,I,1273472.46,38.16,108792,205346,-3.1,-35.0,0.5298,0.0596,H8CA34266
2020CA35,2020,CALIFORNIA,CA,35,False,False,MIKE CARGILE,Republican,C,36175.06,-21.71,74941,244346,-3.1,-19.0,0.3067,0.3866,H0CA35146
2020CA35,2020,CALIFORNIA,CA,35,False,False,NORMA J TORRES,Democrat,I,667057.26,22.49,169405,244346,-3.1,-19.0,0.6933,0.3866,H4CA35031
2020CA36,2020,CALIFORNIA,CA,36,False,False,ERIN CRUZ,Republican,C,53981.04,-4.89,121698,306849,-3.1,-2.0,0.3966,0.2068,H0CA36193
2020CA36,2020,CALIFORNIA,CA,36,False,False,RAUL RUIZ,Democrat,C,6243.65,5.31,185151,306849,-3.1,-2.0,0.6034,0.2068,H0CA36177
2020CA37,2020,CALIFORNIA,CA,37,False,False,ERROL WEBBER,Republican,C,176111.56,-39.38,41705,296621,-3.1,-37.0,0.1406,0.7188,H0CA37167
2020CA37,2020,CALIFORNIA,CA,37,False,False,KAREN BASS,Democrat,I,1220422.5,40.82,254916,296621,-3.1,-37.0,0.8594,0.7188,H0CA33117
2020CA38,2020,CALIFORNIA,CA,38,False,False,LINDA T SANCHEZ,Democrat,I,1157773.49,20.59,190467,256206,-3.1,-17.0,0.7434,0.4868,H2CA39078
2020CA38,2020,CALIFORNIA,CA,38,False,False,MICHAEL TOLAR,Democrat,,,20.59,65739,256206,-3.1,-17.0,0.2566,0.4868,
2020CA39,2020,CALIFORNIA,CA,39,False,False,GILBERT RAY CISNEROS JR,Democrat,I,4503468.14,3.11,169837,343783,-3.1,0.0,0.494,0.012,H8CA39174
2020CA39,2020,CALIFORNIA,CA,39,False,False,YOUNG KIM,Republican,C,6070017.32,-3.09,173946,343783,-3.1,0.0,0.506,0.012,H8CA39240
2020CA4,2020,CALIFORNIA,CA,4,False,False,BRYNNE S KENNEDY,Democrat,C,3018528.82,-6.78,194731,442022,-3.1,10.0,0.4405,0.119,H0CA04175
2020CA4,2020,CALIFORNIA,CA,4,False,False,TOM MCCLINTOCK,Republican,I,2130296.45,7.02,247291,442022,-3.1,10.0,0.5595,0.119,H8CA04152
2020CA40,2020,CALIFORNIA,CA,40,False,False,C ANTONIO DELGADO,Republican,C,79270.37,-35.65,50809,186381,-3.1,-33.0,0.2726,0.4548,H0CA40138
2020CA40,2020,CALIFORNIA,CA,40,False,False,LUCILLE ROYBAL-ALLARD,Democrat,I,750770.04,36.55,135572,186381,-3.1,-33.0,0.7274,0.4548,H2CA33048
2020CA41,2020,CALIFORNIA,CA,41,False,False,AJA SMITH,Republican,C,667305.83,-14.82,94447,262573,-3.1,-12.0,0.3597,0.2806,H8CA41170
2020CA41,2020,CALIFORNIA,CA,41,False,False,MARK TAKANO,Democrat,I,962988.6,15.38,168126,262573,-3.1,-12.0,0.6403,0.2806,H2CA43245
2020CA42,2020,CALIFORNIA,CA,42,False,False,KEN CALVERT,Republican,I,1552252.09,6.04,210274,368047,-3.1,9.0,0.5713,0.1426,H2CA37023
2020CA42,2020,CALIFORNIA,CA,42,False,False,"WILLIAM ""LIAM"" O'MARA",Democrat,C,130072.24,-5.76,157773,368047,-3.1,9.0,0.4287,0.1426,H0CA42217
2020CA43,2020,CALIFORNIA,CA,43,False,False,JOE E COLLINS III,Republican,C,9985292.74,-31.67,78688,277898,-3.1,-29.0,0.2832,0.4336,H0CA43108
2020CA43,2020,CALIFORNIA,CA,43,False,False,MAXINE WATERS,Democrat,I,2186540.55,32.53,199210,277898,-3.1,-29.0,0.7168,0.4336,H4CA23011
2020CA44,2020,CALIFORNIA,CA,44,False,False,ANALILIA JOYA,Democrat,,,38.46,66375,206036,-3.1,-35.0,0.3222,0.3556,
2020CA44,2020,CALIFORNIA,CA,44,False,False,NANETTE DIAZ BARRAGAN,Democrat,I,727579.45,38.46,139661,206036,-3.1,-35.0,0.6778,0.3556,H6CA44103
2020CA45,2020,CALIFORNIA,CA,45,False,False,GREG RATHS,Republican,C,1408703.47,-0.03,193096,414939,-3.1,3.0,0.4654,0.0692,H4CA45089
2020CA45,2020,CALIFORNIA,CA,45,False,False,KATIE PORTER,Democrat,I,6717188.33,0.17,221843,414939,-3.1,3.0,0.5346,0.0692,H8CA45130
2020CA46,2020,CALIFORNIA,CA,46,False,False,J LUIS CORREA,Democrat,I,666547.19,18.48,157803,229519,-3.1,-15.0,0.6875,0.375,H6CA46116
2020CA46,2020,CALIFORNIA,CA,46,False,False,JAMES S WATERS,Republican,C,7048.08,-17.73,71716,229519,-3.1,-15.0,0.3125,0.375,H0CA46077
2020CA47,2020,CALIFORNIA,CA,47,False,False,ALAN S LOWENTHAL,Democrat,I,859602.01,16.37,197028,311399,-3.1,-13.0,0.6327,0.2654,H2CA00104
2020CA47,2020,CALIFORNIA,CA,47,False,False,JOHN BRISCOE,Republican,C,61538.47,-15.83,114371,311399,-3.1,-13.0,0.3673,0.2654,H8CA47078
2020CA48,2020,CALIFORNIA,CA,48,False,False,HARLEY ROUDA,Democrat,I,6465174.21,-0.88,193362,395100,-3.1,4.0,0.4894,0.0212,H8CA48035
2020CA48,2020,CALIFORNIA,CA,48,False,False,MICHELLE STEEL,Republican,C,6271738.6,0.92,201738,395100,-3.1,4.0,0.5106,0.0212,H0CA48198
2020CA49,2020,CALIFORNIA,CA,49,False,False,BRIAN MARYOTT,Republican,C,3444349.84,-2.04,181157,386506,-3.1,1.0,0.4687,0.0626,H8CA49108
2020CA49,2020,CALIFORNIA,CA,49,False,False,MIKE LEVIN,Democrat,I,2959855.97,2.16,205349,386506,-3.1,1.0,0.5313,0.0626,H8CA49058
2020CA5,2020,CALIFORNIA,CA,5,False,False,MIKE THOMPSON,Democrat,I,2044727.04,24.62,271233,356460,-3.1,-21.0,0.7609,0.5218,H8CA01109
2020CA5,2020,CALIFORNIA,CA,5,False,False,SCOTT GIBLIN,Republican,,,-23.58,85227,356460,-3.1,-21.0,0.2391,0.5218,
2020CA50,2020,CALIFORNIA,CA,50,False,False,AMMAR CAMPA-NAJJAR,Democrat,O,6428682.95,-7.82,166869,362390,-3.1,11.0,0.4605,0.079,H8CA50098
2020CA50,2020,CALIFORNIA,CA,50,False,False,DARRELL ISSA,Republican,,,7.98,195521,362390,-3.1,11.0,0.5395,0.079,
2020CA51,2020,CALIFORNIA,CA,51,False,False,JUAN M HIDALGO JR,Republican,C,81181.7,-24.73,76841,242437,-3.1,-22.0,0.317,0.366,H8CA51062
2020CA51,2020,CALIFORNIA,CA,51,False,False,JUAN VARGAS,Democrat,I,801670.85,25.47,165596,242437,-3.1,-22.0,0.683,0.366,H2CA50026
2020CA52,2020,CALIFORNIA,CA,52,False,False,JIM DEBELLO,Republican,C,424649.57,-8.87,152350,396495,-3.1,-6.0,0.3842,0.2316,H0CA52083
2020CA52,2020,CALIFORNIA,CA,52,False,False,SCOTT H PETERS,Democrat,I,2160221.77,9.33,244145,396495,-3.1,-6.0,0.6158,0.2316,H2CA52089
2020CA53,2020,CALIFORNIA,CA,53,False,False,GEORGETTE GOMEZ,Democrat,O,1690439.54,17.29,135614,334858,-3.1,-14.0,0.405,0.19,H0CA53107
2020CA53,2020,CALIFORNIA,CA,53,False,False,SARA JACOBS,Democrat,,,17.29,199244,334858,-3.1,-14.0,0.595,0.19,
2020CA6,2020,CALIFORNIA,CA,6,False,False,CHRIS BISH,Republican,C,45285.82,-23.63,83466,313114,-3.1,-21.0,0.2666,0.4668,H0CA06170
2020CA6,2020,CALIFORNIA,CA,6,False,False,DORIS O MATSUI,Democrat,I,1077824.78,24.57,229648,313114,-3.1,-21.0,0.7334,0.4668,H6CA05195
2020CA7,2020,CALIFORNIA,CA,7,False,False,AMI BERA,Democrat,I,1126435.93,6.23,217416,383965,-3.1,-3.0,0.5662,0.1324,H0CA03078
