year,state,state_po,office,district,runoff,special,candidate,party,candidatevotes,totalvotes,CAND_ID,CAND_NAME,CAND_ICI,CAND_PTY_AFFILIATION,TTL_DISB,CAND_OFFICE_ST,CAND_OFFICE_DISTRICT
2022,MICHIGAN,MI,US HOUSE,2,False,False,NATHAN HEWER,LIBERTARIAN,6847,339521,,,,,,,
2022,MICHIGAN,MI,US HOUSE,3,False,False,JOHN GIBBS,REPUBLICAN,142229,338988,H2MI03197,JOHN GIBBS,C,REP,1684742.38,MI,3
2022,MICHIGAN,MI,US HOUSE,3,False,False,HILLARY SCHOLTEN,DEMOCRAT,185989,338988,H0MI03316,HILLARY SCHOLTEN,C,DEM,3823393.12,MI,3
2022,MICHIGAN,MI,US HOUSE,3,False,False,JAMIE LEWIS,LIBERTARIAN,6634,338988,,,,,,,
2022,MICHIGAN,MI,US HOUSE,3,False,False,LOUIS PALUS,WORKING CLASS,4136,338988,,,,,,,
2022,MICHIGAN,MI,US HOUSE,4,False,False,BILL HUIZENGA,REPUBLICAN,183936,338348,,,,,,,
2022,MICHIGAN,MI,US HOUSE,4,False,False,JOSEPH ALFONSO,DEMOCRAT,143690,338348,H2MI04260,JOSEPH ALFONSO,C,DEM,36158.73,MI,4
2022,MICHIGAN,MI,US HOUSE,4,False,False,LORENCE WENKE,LIBERTARIAN,8478,338348,,,,,,,
2022,MICHIGAN,MI,US HOUSE,4,False,False,CURTIS MICHAEL CLARK,U.S. TAXPAYERS,2244,338348,,,,,,,
2022,MICHIGAN,MI,US HOUSE,5,False,False,TIM WALBERG,REPUBLICAN,198020,317258,,,,,,,
2022,MICHIGAN,MI,US HOUSE,5,False,False,BART GOLDBERG,DEMOCRAT,110946,317258,H2MI05176,BARTLEY F. GOLDBERG,C,DEM,161457.23,MI,5
2022,MICHIGAN,MI,US HOUSE,5,False,False,NORMAN M PETERSON,LIBERTARIAN,5129,317258,,,,,,,
2022,MICHIGAN,MI,US HOUSE,5,False,False,EZRA SCOTT,U.S. TAXPAYERS,3162,317258,H2MI06109,EZRA MR. SCOTT,C,REP,10582.75,MI,5
2022,MICHIGAN,MI,US HOUSE,6,False,False,WHITTNEY WILLIAMS,REPUBLICAN,125167,366927,H2MI06158,WHITTNEY WILLIAMS,O,REP,11777.41,MI,6
2022,MICHIGAN,MI,US HOUSE,6,False,False,DEBBIE DINGELL,DEMOCRAT,241759,366927,H4MI12079,DEBBIE DINGELL,I,DEM,1599861.37,MI,6
2022,MICHIGAN,MI,US HOUSE,7,False,False,TOM BARRETT,REPUBLICAN,172624,372708,H2MI07123,THOMAS MORE BARRETT,C,REP,2829219.04,MI,7
2022,MICHIGAN,MI,US HOUSE,7,False,False,ELISSA SLOTKIN,DEMOCRAT,192809,372708,H8MI08102,ELISSA SLOTKIN,I,DEM,11412393.58,MI,7
2022,MICHIGAN,MI,US HOUSE,7,False,False,LEAH R DAILEY,LIBERTARIAN,7275,372708,,,,,,,
2022,MICHIGAN,MI,US HOUSE,8,False,False,PAUL JUNGE,REPUBLICAN,143850,335829,H0MI08141,PAUL JUNGE,C,REP,3026898.7,MI,8
2022,MICHIGAN,MI,US HOUSE,8,False,False,DANIEL T KILDEE,DEMOCRAT,178322,335829,H2MI05119,DANIEL T DANIEL T. KILDEE,I,DEM,6387568.54,MI,8
2022,MICHIGAN,MI,US HOUSE,8,False,False,KATHY GOODWIN,WORKING CLASS,9077,335829,,,,,,,
2022,MICHIGAN,MI,US HOUSE,8,False,False,DAVID CANNY,LIBERTARIAN,4580,335829,,,,,,,
2022,MICHIGAN,MI,US HOUSE,9,False,False,LISA MCCLAIN,REPUBLICAN,238300,372922,,,,,,,
2022,MICHIGAN,MI,US HOUSE,9,False,False,BRIAN JAYE,DEMOCRAT,123702,372922,H2MI08154,BRIAN STEVEN JAYE,C,DEM,47153.38,MI,9
2022,MICHIGAN,MI,US HOUSE,9,False,False,JIM WALKOWICZ,WORKING CLASS,6571,372922,,,,,,,
2022,MICHIGAN,MI,US HOUSE,9,False,False,JAKE KELTS,LIBERTARIAN,4349,372922,,,,,,,
2022,MINNESOTA,MN,US HOUSE,1,False,False,BRAD FINSTAD,REPUBLICAN,159621,296547,H2MN01223,BRAD FINSTAD,I,REP,1499979.44,MN,1
2022,MINNESOTA,MN,US HOUSE,1,False,False,JEFF ETTINGER,DEMOCRATIC-FARMER-LABOR,125457,296547,H2MN01249,JEFFREY M. ETTINGER,O,DFL,2582635.81,MN,1
2022,MINNESOTA,MN,US HOUSE,1,False,False,RICHARD B REISDORF,LEGAL MARIJUANA NOW,6389,296547,,,,,,,
2022,MINNESOTA,MN,US HOUSE,1,False,False,BRIAN ABRAHAMSON,GRASSROOTS-LEGALIZE CANNABIS,4943,296547,,,,,,,
2022,MINNESOTA,MN,US HOUSE,2,False,False,TYLER KISTNER,REPUBLICAN,148576,325472,H0MN02134,TYLER KISTNER,C,REP,3338988.09,MN,2
2022,MINNESOTA,MN,US HOUSE,2,False,False,ANGIE CRAIG,DEMOCRAT,165583,325472,H6MN02131,ANGELA DAWN CRAIG,I,DEM,8802531.65,MN,2
2022,MINNESOTA,MN,US HOUSE,2,False,False,PAULA M OVERBY,LEGAL MARIJUANA NOW,10728,325472,H4MN02136,PAULA MIRARE OVERBY,C,OTH,2.06,MN,2
2022,MINNESOTA,MN,US HOUSE,3,False,False,TOM WEILER,REPUBLICAN,134797,333921,H2MN03104,TOM WEILER,C,REP,674472.35,MN,3
2022,MINNESOTA,MN,US HOUSE,3,False,False,DEAN PHILLIPS,DEMOCRAT,198883,333921,H8MN03143,DEAN PHILLIPS,I,DFL,2340307.33,MN,3
2022,MINNESOTA,MN,US HOUSE,4,False,False,MAY LOR XIONG,REPUBLICAN,95493,295973,H2MN04177,MAY LOR XIONG,C,REP,133467.1,MN,4
2022,MINNESOTA,MN,US HOUSE,4,False,False,BETTY MCCOLLUM,DEMOCRAT,200055,295973,H0MN04049,BETTY MCCOLLUM,I,DEM,2077727.59,MN,4
2022,MINNESOTA,MN,US HOUSE,5,False,False,CICELY DAVIS,REPUBLICAN,70702,288206,H2MN05166,CICELY DAVIS,C,REP,3194319.67,MN,5
2022,MINNESOTA,MN,US HOUSE,5,False,False,ILHAN OMAR,DEMOCRAT,214224,288206,H8MN05239,ILHAN OMAR,I,DEM,3227971.1,MN,5
2022,MINNESOTA,MN,US HOUSE,6,False,False,TOM EMMER,REPUBLICAN,198145,319767,,,,,,,
2022,MINNESOTA,MN,US HOUSE,6,False,False,JEANNE HENDRICKS,DEMOCRATIC-FARMER-LABOR,120852,319767,H2MN06214,JEANNE HENDRICKS,C,DFL,204917.85,MN,6
2022,MINNESOTA,MN,US HOUSE,7,False,False,MICHELLE FISCHBACH,REPUBLICAN,204766,305866,H0MN07091,MICHELLE FISCHBACH,I,REP,1704409.41,MN,7
2022,MINNESOTA,MN,US HOUSE,7,False,False,JILL ABAHSAIN,DEMOCRATIC-FARMER-LABOR,84455,305866,H2MN07162,JILL ABAHSAIN,C,DFL,30469.17,MN,7
2022,MINNESOTA,MN,US HOUSE,7,False,False,TRAVIS “BULL” JOHNSON,LEGAL MARIJUANA NOW,16421,305866,H2MN07113,TRAVIS E JOHNSON,C,LIB,38201.34,MN,7
2022,MINNESOTA,MN,US HOUSE,8,False,False,PETE STAUBER,REPUBLICAN,188755,330080,H8MN08043,PETER ALLEN STAUBER,I,REP,2053768.49,MN,8
2022,MINNESOTA,MN,US HOUSE,8,False,False,JEN SCHULTZ,DEMOCRATIC-FARMER-LABOR,141009,330080,H2MN08152,JENNIFER SCHULTZ,C,DFL,655341.61,MN,8
2022,MISSOURI,MO,US HOUSE,1,False,False,ANDREW JONES,REPUBLICAN,53767,220958,H2MO01179,ANDREW M JR JONES,C,REP,48509.79,MO,1
2022,MISSOURI,MO,US HOUSE,1,False,False,CORI BUSH,DEMOCRAT,160999,220958,H8MO01143,CORI BUSH,I,DEM,2522592.88,MO,1
2022,MISSOURI,MO,US HOUSE,1,False,False,GEORGE A ZSIDISIN,LIBERTARIAN,6192,220958,,,,,,,
2022,MISSOURI,MO,US HOUSE,2,False,False,ANN WAGNER,REPUBLICAN,173277,315666,H2MO02102,ANN L. WAGNER,I,REP,3540409.26,MO,2
2022,MISSOURI,MO,US HOUSE,2,False,False,TRISH GUNBY,DEMOCRAT,135895,315666,,,,,,,
2022,MISSOURI,MO,US HOUSE,2,False,False,BILL SLANTZ,LIBERTARIAN,6494,315666,,,,,,,
2022,MISSOURI,MO,US HOUSE,3,False,False,BLAINE LUETKEMEYER,REPUBLICAN,180746,277597,H8MO09153,W BLAINE LUETKEMEYER,I,REP,4074349.46,MO,3
2022,MISSOURI,MO,US HOUSE,3,False,False,BETHANY MANN,DEMOCRAT,96851,277597,H2MO03167,BETHANY EILEEN MANN,C,DEM,13176.76,MO,3
2022,MISSOURI,MO,US HOUSE,4,False,False,MARK ALFORD,REPUBLICAN,181890,255079,H2MO04207,MARK ALFORD,O,REP,981421.09,MO,4
2022,MISSOURI,MO,US HOUSE,4,False,False,JACK TRUMAN,DEMOCRAT,67069,255079,,,,,,,
2022,MISSOURI,MO,US HOUSE,4,False,False,RANDY LANGKRAEHR,LIBERTARIAN,6117,255079,,,,,,,
2022,MISSOURI,MO,US HOUSE,5,False,False,JACOB TURK,REPUBLICAN,84008,230555,H6MO05189,JACOB TURK,C,REP,36844.43,MO,5
2022,MISSOURI,MO,US HOUSE,5,False,False,EMANUEL CLEAVER,DEMOCRAT,140688,230555,H4MO05234,EMANUEL CLEAVER II,I,DEM,1182591.29,MO,5
2022,MISSOURI,MO,US HOUSE,5,False,False,ROBIN DOMINICK,LIBERTARIAN,5859,230555,,,,,,,
2022,MISSOURI,MO,US HOUSE,6,False,False,SAM GRAVES,REPUBLICAN,184865,262892,H0MO06073,SAMUEL B. JR. GRAVES,I,REP,1857068.51,MO,6
2022,MISSOURI,MO,US HOUSE,6,False,False,HENRY MARTIN,DEMOCRAT,72253,262892,H8MO06092,HENRY ROBERT MARTIN,C,DEM,135956.05,MO,6
2022,MISSOURI,MO,US HOUSE,6,False,False,EDWARD A “ANDY” MAIDMENT,LIBERTARIAN,5774,262892,,,,,,,
2022,MISSOURI,MO,US HOUSE,7,False,False,ERIC BURLISON,REPUBLICAN,178592,251947,H2MO07143,ERIC BURLISON,O,REP,899520.91,MO,7
2022,MISSOURI,MO,US HOUSE,7,False,False,KRISTEN RADAKER-SHEAFER,DEMOCRAT,67485,251947,H2MO07200,KRISTEN RADAKER-SHEAFER,O,DEM,18278.59,MO,7
2022,MISSOURI,MO,US HOUSE,7,False,False,KEVIN CRAIG,LIBERTARIAN,5869,251947,,,,,,,
2022,MISSOURI,MO,US HOUSE,8,False,False,JASON SMITH,REPUBLICAN,186472,245395,H4MO08162,JASON T SMITH,I,REP,4242035.61,MO,8
2022,MISSOURI,MO,US HOUSE,8,False,False,RANDI MCCALLIAN,DEMOCRAT,53738,245395,H2MO08091,RANDI MCCALLIAN MCCALLIAN,C,DEM,38439.57,MO,8
2022,MISSOURI,MO,US HOUSE,8,False,False,JIM HIGGINS,LIBERTARIAN,5185,245395,,,,,,,
2022,MISSISSIPPI,MS,US HOUSE,1,False,False,TRENT KELLY,REPUBLICAN,122151,167389,H6MS01131,JOHN TRENT KELLY,I,REP,1015860.19,MS,1
2022,MISSISSIPPI,MS,US HOUSE,1,False,False,DIANNE BLACK,DEMOCRAT,45238,167389,H2MS01148,DIANNE DODSON BLACK,C,DEM,26814.62,MS,1
2022,MISSISSIPPI,MS,US HOUSE,2,False,False,BRIAN FLOWERS,REPUBLICAN,71884,180169,H0MS02082,BRIAN WESLEY FLOWERS,C,REP,49973.12,MS,2
2022,MISSISSIPPI,MS,US HOUSE,2,False,False,BENNIE G THOMPSON,DEMOCRAT,108285,180169,H4MS02068,BENNIE G. THOMPSON,I,DEM,1308304.86,MS,2
2022,MISSISSIPPI,MS,US HOUSE,3,False,False,MICHAEL GUEST,REPUBLICAN,132481,187284,H8MS03125,MICHAEL PATRICK GUEST,I,REP,1610880.15,MS,3
2022,MISSISSIPPI,MS,US HOUSE,3,False,False,SHUWASKI A YOUNG,DEMOCRAT,54803,187284,H2MS03136,SHUWASKI YOUNG,C,DEM,76889.38,MS,3
2022,MISSISSIPPI,MS,US HOUSE,4,False,False,MIKE EZELL,REPUBLICAN,127813,174258,,,,,,,
2022,MISSISSIPPI,MS,US HOUSE,4,False,False,JOHNNY L DUPREE,DEMOCRAT,42876,174258,H2MS04332,JOHNNY L. DUPREE,C,DEM,147371.6,MS,4
2022,MISSISSIPPI,MS,US HOUSE,4,False,False,ALDEN PATRICK JOHNSON,LIBERTARIAN,3569,174258,H2MS04233,ALDEN PATRICK MR. JOHNSON,C,LIB,910.0,MS,4
2022,MONTANA,MT,US HOUSE,1,False,False,RYAN K ZINKE,REPUBLICAN,123102,247960,H4MT01041,RYAN K ZINKE,O,UNK,6603927.48,MT,1
2022,MONTANA,MT,US HOUSE,1,False,False,MONICA TRANEL,DEMOCRAT,115265,247960,H2MT02092,MONICA TRANEL,C,DEM,3088634.59,MT,1
2022,MONTANA,MT,US HOUSE,1,False,False,JOHN LAMB,LIBERTARIAN,9593,247960,,,,,,,
2022,MONTANA,MT,US HOUSE,2,False,False,"MATTHEW M ROSENDALE, SR",REPUBLICAN,121979,215672,H4MT00050,MATT MR. ROSENDALE,I,REP,1329704.01,MT,2
2022,MONTANA,MT,US HOUSE,2,False,False,PENNY RONNING,DEMOCRAT,43480,215672,H2MT02134,PENNY RONNING,C,DEM,175463.67,MT,2
2022,MONTANA,MT,US HOUSE,2,False,False,GARY BUCHANAN,INDEPENDENT,47195,215672,H2MT02167,GARY BUCHANAN,C,IND,570155.71,MT,2
2022,MONTANA,MT,US HOUSE,2,False,False,SAM RANKIN,LIBERTARIAN,3018,215672,H0MT00074,SAM RANKIN,C,LIB,31132.77,MT,2
2022,NORTH CAROLINA,NC,US HOUSE,1,False,False,SANDY SMITH,REPUBLICAN,122780,257776,H0NC03149,SANDY SMITH,C,REP,2194826.5,NC,1
2022,NORTH CAROLINA,NC,US HOUSE,1,False,False,DON DAVIS,DEMOCRAT,134996,257776,H2NC02287,DON DAVIS,C,DEM,1858045.79,NC,1
2022,NORTH CAROLINA,NC,US HOUSE,10,False,False,PATRICK T MCHENRY,REPUBLICAN,194681,268207,H4NC10047,PATRICK TIMOTHY MCHENRY,I,REP,3495354.89,NC,10
2022,NORTH CAROLINA,NC,US HOUSE,10,False,False,PAM GENANT,DEMOCRAT,73174,268207,H2NC13235,PAMELA GENANT,O,DEM,186204.91,NC,10
2022,NORTH CAROLINA,NC,US HOUSE,11,False,False,CHUCK EDWARDS,REPUBLICAN,174232,323912,H2NC14050,CHUCK EDWARDS,C,REP,1486312.92,NC,11
2022,NORTH CAROLINA,NC,US HOUSE,11,False,False,JASMINE BEACH-FERRARA,DEMOCRAT,144165,323912,H2NC11155,JASMINE BEACH-FERRARA,C,DEM,2326321.84,NC,11
2022,NORTH CAROLINA,NC,US HOUSE,11,False,False,DAVID ADAM COATNEY,LIBERTARIAN,5515,323912,H2NC11254,DAVID ADAM COATNEY,C,LIB,20056.88,NC,11
2022,NORTH CAROLINA,NC,US HOUSE,12,False,False,TYLER LEE,REPUBLICAN,83414,223908,H2NC12229,TYLER LEE,C,REP,210528.26,NC,12
2022,NORTH CAROLINA,NC,US HOUSE,12,False,False,ALMA S ADAMS,DEMOCRAT,140494,223908,H4NC12100,ALMA SHEALEY ADAMS,I,DEM,760597.28,NC,12
2022,NORTH CAROLINA,NC,US HOUSE,13,False,False,BO HINES,REPUBLICAN,134256,277346,,,,,,,
2022,NORTH CAROLINA,NC,US HOUSE,13,False,False,WILEY NICKEL,DEMOCRAT,143090,277346,H2NC14019,WILEY NICKEL,O,DEM,3735754.38,NC,13
2022,NORTH CAROLINA,NC,US HOUSE,14,False,False,PAT HARRIGAN,REPUBLICAN,109014,257752,H2NC13243,PAT HARRIGAN,O,UNK,802180.5,NC,14
2022,NORTH CAROLINA,NC,US HOUSE,14,False,False,JEFF JACKSON,DEMOCRAT,148738,257752,H2NC14076,JEFF JACKSON,O,DEM,5627111.53,NC,14
2022,NORTH CAROLINA,NC,US HOUSE,2,False,False,CHRISTINE E VILLAVERDE,REPUBLICAN,104155,294869,H2NC08235,CHRISTINE VILLAVERDE,C,REP,138312.38,NC,2
2022,NORTH CAROLINA,NC,US HOUSE,2,False,False,DEBORAH K ROSS,DEMOCRAT,190714,294869,H0NC02125,DEBORAH ROSS,I,DEM,2106215.58,NC,2
2022,NORTH CAROLINA,NC,US HOUSE,3,False,False,GREGORY F MURPHY,REPUBLICAN,166520,248898,H0NC03172,GREGORY FRANCIS DR. MURPHY,I,REP,1446223.8,NC,3
2022,NORTH CAROLINA,NC,US HOUSE,3,False,False,BARBARA D GASKINS,DEMOCRAT,82378,248898,H2NC03095,BARBARA D MS. GASKINS,C,DEM,94963.02,NC,3
2022,NORTH CAROLINA,NC,US HOUSE,4,False,False,COURTNEY GEELS,REPUBLICAN,96442,291425,H2NC13185,COURTNEY JOELE GEELS,O,REP,409981.2,NC,4
2022,NORTH CAROLINA,NC,US HOUSE,4,False,False,VALERIE P FOUSHEE,DEMOCRAT,194983,291425,H2NC06114,VALERIE FOUSHEE,C,DEM,1125309.94,NC,4
2022,NORTH CAROLINA,NC,US HOUSE,5,False,False,VIRGINIA FOXX,REPUBLICAN,175279,277548,H4NC05146,VIRGINIA ANN FOXX,I,REP,2036393.21,NC,5
2022,NORTH CAROLINA,NC,US HOUSE,5,False,False,KYLE PARRISH,DEMOCRAT,102269,277548,H2NC07203,BERNARD KYLE PARRISH,C,DEM,24718.16,NC,5
2022,NORTH CAROLINA,NC,US HOUSE,6,False,False,CHRISTIAN CASTELLI,REPUBLICAN,116635,258998,H2NC07161,ROBERT CHRISTIAN CASTELLI,C,REP,921812.3,NC,6
2022,NORTH CAROLINA,NC,US HOUSE,6,False,False,KATHY E MANNING,DEMOCRAT,139553,258998,H8NC13067,KATHY MANNING,I,DEM,3149872.23,NC,6
2022,NORTH CAROLINA,NC,US HOUSE,6,False,False,THOMAS WATERCOTT,LIBERTARIAN,2810,258998,H2NC06171,THOMAS WATERCOTT,C,LIB,17673.99,NC,6
2022,NORTH CAROLINA,NC,US HOUSE,7,False,False,DAVID ROUZER,REPUBLICAN,164047,284269,H2NC07096,DAVID CHESTON ROUZER,I,REP,1308427.75,NC,7
2022,NORTH CAROLINA,NC,US HOUSE,7,False,False,CHARLES GRAHAM,DEMOCRAT,120222,284269,H2NC09183,CHARLES GRAHAM,C,DEM,239731.24,NC,7
2022,NORTH CAROLINA,NC,US HOUSE,8,False,False,DAN BISHOP,REPUBLICAN,183998,263190,,,,,,,
2022,NORTH CAROLINA,NC,US HOUSE,8,False,False,SCOTT HUFFMAN,DEMOCRAT,79192,263190,H8NC08109,SCOTT HUFFMAN,O,DEM,101456.21,NC,8
2022,NORTH CAROLINA,NC,US HOUSE,9,False,False,RICHARD HUDSON,REPUBLICAN,131453,232655,H2NC08185,RICHARD L. JR. HUDSON,I,REP,1915482.68,NC,9
2022,NORTH CAROLINA,NC,US HOUSE,9,False,False,BEN CLARK,DEMOCRAT,101202,232655,,,,,,,
2022,NORTH DAKOTA,ND,US HOUSE,0,False,False,KELLY ARMSTRONG,REPUBLICAN,148399,238586,H8ND00096,KELLY ARMSTRONG,I,REP,2197417.29,ND,0
2022,NORTH DAKOTA,ND,US HOUSE,0,False,False,CARA MUND,INDEPENDENT,89644,238586,H2ND01022,CARA MUND,C,(I),157731.79,ND,0
2022,NEBRASKA,NE,US HOUSE,1,False,False,MIKE FLOOD,REPUBLICAN,129236,223165,H2NE01118,MIKE FLOOD,I,REP,2188179.07,NE,1
2022,NEBRASKA,NE,US HOUSE,1,False,False,PATTY PANSING BROOKS,DEMOCRAT,93929,223165,H2NE01092,PATTY PANSING BROOKS,C,DEM,1757281.99,NE,1
2022,NEBRASKA,NE,US HOUSE,2,False,False,DON BACON,REPUBLICAN,112663,219470,H6NE02125,DONALD J BACON,I,REP,3990000.64,NE,2
2022,NEBRASKA,NE,US HOUSE,2,False,False,TONY VARGAS,DEMOCRAT,106807,219470,H2NE02132,ANTHONY 'TONY' VARGAS,C,DEM,3356537.29,NE,2
2022,NEBRASKA,NE,US HOUSE,3,False,False,ADRIAN SMITH,REPUBLICAN,172700,220552,H6NE03115,ADRIAN SMITH,I,REP,1940797.87,NE,3
2022,NEBRASKA,NE,US HOUSE,3,False,False,DAVID J ELSE,DEMOCRAT,34836,220552,,,,,,,
2022,NEBRASKA,NE,US HOUSE,3,False,False,"MARK ELWORTH, JR",LEGAL MARIJUANA NOW,13016,220552,,,,,,,
2022,NEW HAMPSHIRE,NH,US HOUSE,1,False,False,KAROLINE LEAVITT,REPUBLICAN,142229,309962,H2NH01270,KAROLINE LEAVITT,C,REP,3655864.85,NH,1
2022,NEW HAMPSHIRE,NH,US HOUSE,1,False,False,CHRIS PAPPAS,DEMOCRAT,167391,309962,H8NH01210,CHRIS PAPPAS,I,DEM,5264218.86,NH,1
2022,NEW HAMPSHIRE,NH,US HOUSE,1,False,False,SCATTER,,342,309962,,,,,,,
2022,NEW HAMPSHIRE,NH,US HOUSE,2,False,False,ROBERT BURNS,REPUBLICAN,135579,307584,H2NH00025,ROBERT ANDREW MR. BURNS,C,REP,399327.75,NH,2
2022,NEW HAMPSHIRE,NH,US HOUSE,2,False,False,ANN M KUSTER,DEMOCRAT,171636,307584,H0NH02181,ANN MCLANE KUSTER,I,DEM,5376445.11,NH,2
2022,NEW HAMPSHIRE,NH,US HOUSE,2,False,False,SCATTER,,369,307584,,,,,,,
2022,NEW JERSEY,NJ,US HOUSE,1,False,False,CLAIRE GUSTAFSON,REPUBLICAN,78794,223884,H4NJ01118,CLAIRE H. GUSTAFSON,C,REP,15544.0,NJ,1
2022,NEW JERSEY,NJ,US HOUSE,1,False,False,DONALD NORCROSS,DEMOCRAT,139559,223884,H4NJ01084,DONALD W NORCROSS,I,DEM,3536139.12,NJ,1
2022,NEW JERSEY,NJ,US HOUSE,1,False,False,PATRICIA KLINE,FOR THE PEOPLE,3343,223884,H2NJ01153,PATRICIA KLINE,C,IND,12688.64,NJ,1
2022,NEW JERSEY,NJ,US HOUSE,1,False,False,ISAIAH FLETCHER,LIBERTARIAN,1546,223884,,,,,,,
2022,NEW JERSEY,NJ,US HOUSE,1,False,False,ALLEN J CANNON,CANNON FIRE,642,223884,,,,,,,
2022,NEW JERSEY,NJ,US HOUSE,10,False,False,DAVID H PINCKNEY,REPUBLICAN,25993,129707,,,,,,,
2022,NEW JERSEY,NJ,US HOUSE,10,False,False,"DONALD M PAYNE, JR",DEMOCRAT,100710,129707,H2NJ10154,DONALD M. JR PAYNE,I,DEM,1508721.53,NJ,10
2022,NEW JERSEY,NJ,US HOUSE,10,False,False,CYNTHIA A JOHNSON,JOBS AND JUSTICE,1989,129707,,,,,,,
2022,NEW JERSEY,NJ,US HOUSE,10,False,False,KENDAL LUDDEN,LIBERTARIAN,634,129707,,,,,,,
2022,NEW JERSEY,NJ,US HOUSE,10,False,False,"CLENARD HOWARD CHILDRESS, JR",THE MAHALI PARTY,381,129707,,,,,,,
2022,NEW JERSEY,NJ,US HOUSE,11,False,False,PAUL DEGROOT,REPUBLICAN,109952,273664,H2NJ11186,PAUL DEGROOT,C,REP,679374.25,NJ,11
2022,NEW JERSEY,NJ,US HOUSE,11,False,False,MIKIE SHERRILL,DEMOCRAT,161436,273664,H8NJ11142,MIKIE SHERRILL,I,DEM,8842064.86,NJ,11
2022,NEW JERSEY,NJ,US HOUSE,11,False,False,JOSEPH BIASCO,LIBERTARIAN,2276,273664,,,,,,,
2022,NEW JERSEY,NJ,US HOUSE,12,False,False,DARIUS MAYFIELD,REPUBLICAN,71175,198227,H2NJ12127,DARIUS MAYFIELD,C,REP,260131.98,NJ,12
2022,NEW JERSEY,NJ,US HOUSE,12,False,False,BONNIE WATSON COLEMAN,DEMOCRAT,125127,198227,H4NJ12149,BONNIE WATSON COLEMAN,I,DEM,968975.44,NJ,12
2022,NEW JERSEY,NJ,US HOUSE,12,False,False,C LYNN GENRICH,LIBERTARIAN,1925,198227,,,,,,,
2022,NEW JERSEY,NJ,US HOUSE,2,False,False,JEFFERSON VAN DREW,REPUBLICAN,139217,236484,H8NJ02166,JEFF MR VAN DREW,I,REP,2831986.87,NJ,2
2022,NEW JERSEY,NJ,US HOUSE,2,False,False,TIM ALEXANDER,DEMOCRAT,94522,236484,H2NJ02193,TIMOTHY C ALEXANDER,C,DEM,487473.71,NJ,2
2022,NEW JERSEY,NJ,US HOUSE,2,False,False,MICHAEL GALLO,LIBERTARIAN,1825,236484,,,,,,,
2022,NEW JERSEY,NJ,US HOUSE,2,False,False,ANTHONY PARISI SANCHEZ,NOT FOR SALE,920,236484,,,,,,,
2022,NEW JERSEY,NJ,US HOUSE,3,False,False,BOB HEALEY,REPUBLICAN,118415,271376,,,,,,,
2022,NEW JERSEY,NJ,US HOUSE,3,False,False,ANDY KIM,DEMOCRAT,150498,271376,H8NJ03206,ANDY KIM,I,DEM,7536464.94,NJ,3
2022,NEW JERSEY,NJ,US HOUSE,3,False,False,CHRISTOPHER RUSSOMANNO,LIBERTARIAN,1347,271376,,,,,,,
2022,NEW JERSEY,NJ,US HOUSE,3,False,False,GREGORY M SOBOCINSKI,GOD SAVE AMERICA,1116,271376,H2NJ03316,GREGORY SOBOCINSKI,C,NPA,9471.19,NJ,3
2022,NEW JERSEY,NJ,US HOUSE,4,False,False,CHRISTOPHER H SMITH,REPUBLICAN,173288,258962,H8NJ04014,CHRISTOPHER H SMITH,I,REP,1409288.38,NJ,4
2022,NEW JERSEY,NJ,US HOUSE,4,False,False,MATTHEW JENKINS,DEMOCRAT,81233,258962,H2NJ04215,MATTHEW JENKINS,C,DEM,39233.34,NJ,4
2022,NEW JERSEY,NJ,US HOUSE,4,False,False,JASON CULLEN,LIBERTARIAN,1902,258962,H2NJ04231,JASON CULLEN CULLEN,C,LIB,659.43,NJ,4
2022,NEW JERSEY,NJ,US HOUSE,4,False,False,DAVID SCHMIDT,WE THE PEOPLE,1197,258962,,,,,,,
2022,NEW JERSEY,NJ,US HOUSE,4,False,False,HANK SCHROEDER,NO SLOGAN FILED,905,258962,,,,,,,
2022,NEW JERSEY,NJ,US HOUSE,4,False,False,PAM DANIELS,PROGRESS WITH PAM,437,258962,,,,,,,
2022,NEW JERSEY,NJ,US HOUSE,5,False,False,FRANK T PALLOTTA,REPUBLICAN,117873,265943,H0NJ05174,FRANK PALLOTTA,C,REP,1003525.98,NJ,5
2022,NEW JERSEY,NJ,US HOUSE,5,False,False,JOSH GOTTHEIMER,DEMOCRAT,145559,265943,H6NJ05171,JOSH GOTTHEIMER,I,DEM,3859312.41,NJ,5
2022,NEW JERSEY,NJ,US HOUSE,5,False,False,JEREMY MARCUS,LIBERTARIAN,1193,265943,,,,,,,
2022,NEW JERSEY,NJ,US HOUSE,5,False,False,TREVOR JAMES FERRIGNO,TOGETHER WE STAND,700,265943,H2NJ05345,TREVOR JAMES MR. FERRIGNO,C,IND,2117.42,NJ,5
2022,NEW JERSEY,NJ,US HOUSE,5,False,False,LOUIS VELLUCCI,AMERICAN VALUES,618,265943,H0NJ05240,LOUIS VELLUCCI,C,OTH,6800.55,NJ,5
2022,NEW JERSEY,NJ,US HOUSE,6,False,False,SUSAN M KILEY,REPUBLICAN,75839,184919,H2NJ06228,SUSAN M KILEY,C,REP,399477.05,NJ,6
2022,NEW JERSEY,NJ,US HOUSE,6,False,False,"FRANK PALLONE, JR",DEMOCRAT,106238,184919,H8NJ03073,FRANK JR PALLONE,I,DEM,3795592.65,NJ,6
